9.379203035751743300e+02,3.371343789190760221e-03,-1.374814888812556823e+01,0.000000000000000000e+00,4.120367674950458081e+02,7.008547320031444094e-02,-4.127663836158720301e+02,-2.171206645252203415e+00,-3.113170310220117809e+00,1.969826132521581785e+00,6.472099209485950411e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.635554640532632442e+00,1.833322730798400073e+02,-4.280730149571601117e+01,-3.517471327643271195e-01,-1.336678452930332384e+01,-1.637147664796435365e+00,-4.127627962848123957e+02,-2.179393403838534748e+00,-3.055505532314442885e+00,1.915285863492173446e+00,6.430817873090020953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603573486936113790e+00,1.833290309853333042e+02,-4.280704917753271843e+01,-3.541874042668212708e-01,-1.336540700708873253e+01,-1.638749294660196032e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.371343789190687796e-03,9.285246118806645654e+02,7.216333841636092539e-02,-4.120367674950458081e+02,0.000000000000000000e+00,1.507947880959641296e+01,-5.362439714208299540e-02,2.207134868200708144e+00,3.880743594816036648e+02,-3.663966038958176341e+02,-2.797673575148441500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.129675254375021041e+02,3.160422102512190357e-01,-1.290895570018079641e-01,3.997527737859182650e+01,9.983028182944339690e+00,4.000939801060931700e+01,7.438200557388861822e-02,-2.131963669841789866e+00,-3.880786016984493472e+02,3.664004214961426555e+02,2.797688982847707848e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.129685052344755150e+02,-3.268473500556320910e-01,1.312903629016424212e-01,-3.997277265777392330e+01,-9.988386567195140842e+00,-4.000765837129182501e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.374814888812556823e+01,7.216333841635835800e-02,5.143710986432171239e+02,-7.008547320031444094e-02,-1.507947880959641296e+01,0.000000000000000000e+00,7.742206332135635805e+00,-1.998992025512428370e+02,2.032759358999203059e+01,-1.818022660628504994e+01,-9.920388713568817352e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.256743675793998261e+00,1.015224363648053583e+02,-5.182390824761857751e-01,1.570280148193731939e+01,-3.795062938664182184e+01,1.151066073408446755e+01,7.734208727955616425e+00,-1.999001582402963209e+02,2.019254073449980780e+01,-1.805258679660795806e+01,-9.822047039828142090e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.181349064065979171e+00,1.015283008281900123e+02,-5.185525930976381259e-01,1.570877767537968062e+01,-3.794976244770374052e+01,1.151661786113093910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-4.120367674950458081e+02,-7.008547320031510708e-02,5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-7.713895281649997722e-03,-2.118182508464110936e-01,-1.825026851066601523e+02,1.610916310770716393e+02,7.909230460943966534e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.259830176790134537e+01,-1.877710936855236934e-02,-8.442110299286473274e-03,-1.727060466066197009e+01,-4.354978679574872391e-02,-3.928150499229590586e+00,-3.985891226699661734e-03,2.076797143691112846e-01,1.825058906420444202e+02,-1.610948066041762559e+02,-7.909130554394502610e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.259835408928778655e+01,1.935792924877161036e-02,7.552030722434068671e-03,1.727059677728627918e+01,4.326596114480596444e-02,3.927999442131580476e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.120367674950458081e+02,0.000000000000000000e+00,-1.507947880959641296e+01,0.000000000000000000e+00,5.000000000000000000e+02,0.000000000000000000e+00,-2.061980210205788353e+02,-1.903896125831295860e+00,-1.373559087760940045e+00,1.318341644296562087e+00,1.237592296181744961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.461035994569622076e-02,1.091198384421629086e+01,-1.582685196627681989e+01,5.115590411698193174e-01,-6.915967822441403179e+00,1.578418092943314033e+00,-2.062016110606203938e+02,-1.911791206820729894e+00,-1.346683027719494774e+00,1.290837177115824241e+00,1.289112673516701890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.276209607510006727e-02,1.091198282807680897e+01,-1.582563702101711200e+01,5.110899906809442950e-01,-6.915681150390756038e+00,1.579204868264024952e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.008547320031510708e-02,1.507947880959641296e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+02,-1.839434473478950061e+00,-1.872070665200261524e-02,-1.727645599616532301e+00,-9.115034713662947041e+00,4.810995448676640507e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.401021162109075957e-01,-6.104414125736185308e-05,-7.742128132671306062e+00,-1.941304255690173175e+00,-1.790509405189942171e+00,-6.045050039434864964e+00,1.770376551300491652e+00,1.812531630566409369e-02,1.734744164634890229e+00,9.107873672599589909e+00,-4.811180562853664355e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.405006631095437886e-01,1.741608990329718471e-04,7.744479282004241405e+00,1.941989157406244892e+00,1.791552446028879864e+00,6.044942709957239479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.127663836158720869e+02,-5.362439714208299540e-02,7.742206332135635805e+00,-7.713895281649997722e-03,-2.061980210205788353e+02,-1.839434473478950061e+00,4.126050372574473499e+02,1.963078414160759788e+00,2.970725713205795149e+00,-2.813249262455884026e+00,-2.104792031503510241e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.630988195731886137e+00,-1.832272327311125935e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.171206645252203415e+00,2.207134868200708144e+00,-1.998992025512428370e+02,-2.118182508464110936e-01,-1.903896125831295860e+00,-1.872070665200261524e-02,1.963078414160759566e+00,2.000183501894710218e+02,2.065242805316097607e-01,-1.823074658942001325e-01,-8.944735340287639225e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.425650676246754955e-02,-1.021927732352799723e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.113170310220117809e+00,3.880743594816036648e+02,2.032759358999203059e+01,-1.825026851066601523e+02,-1.373559087760940045e+00,-1.727645599616532301e+00,2.970725713205795593e+00,2.065242805316097052e-01,3.665605074751310326e+02,-3.469285924515498323e+02,-2.725892245213898377e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.114979795007512564e+02,-5.780638116890982059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.969826132521581785e+00,-3.663966038958176341e+02,-1.818022660628504639e+01,1.610916310770716393e+02,1.318341644296562087e+00,-9.115034713662947041e+00,-2.813249262455884470e+00,-1.823074658942000770e-01,-3.469285924515498323e+02,3.301766774279685706e+02,2.615137380345294105e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.101416433685858181e+02,5.680721984048982265e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
