6.171399595920878056e+00,6.103699840970255863e-05,-6.375893468432743960e-01,0.000000000000000000e+00,-3.546412412808397363e-01,4.927542316093491692e-03,-1.824340015049439767e+00,2.677168718079014909e-01,2.004048616661784771e-02,-4.399918606924869968e-02,1.959882271785649832e-02,6.641130480253168260e-05,5.192917813133692803e-05,-2.348307247203633579e-05,-1.180277132259126695e-04,1.541652606675003416e-02,-4.486925416263193300e-02,3.938581460165768017e-02,-7.986689931797175818e-03,-1.519042957690289880e-02,-1.824252237984741232e+00,2.676349147921707194e-01,2.025771188161511541e-02,-4.417902199954948372e-02,1.955421577561359398e-02,6.704549732695880932e-05,5.201155684963273008e-05,-2.355868369650130671e-05,-1.207981819117299061e-04,1.541633388140505566e-02,-4.486128553157689436e-02,3.937888122774135802e-02,-7.985896435926228415e-03,-1.519032943127140989e-02
6.103699840970255863e-05,6.005710264036855150e+00,-2.535350942943215280e-04,3.546412412808397363e-01,0.000000000000000000e+00,1.847739574273598695e+00,-2.257565167250116540e-03,6.791448407466760262e-03,1.621508934570042859e+00,-1.370779105017650545e+00,-3.169042917465402232e-01,4.390416318913465364e-03,5.870197805491290596e-04,-5.912297392129505901e-04,-2.119953177158782551e-02,2.976787126497948264e-05,-4.019771617133308800e-02,-5.163151097458831829e-02,1.542497671912089214e-03,4.321781253011722918e-03,2.239575607437920435e-03,-6.705572309834229375e-03,-1.621523757474734317e+00,1.370791627804297086e+00,3.169066114432042558e-01,-4.390448876974697642e-03,-5.870079440253345333e-04,5.912436531907202392e-04,2.119961195004177457e-02,-2.968023896128972106e-05,4.020417256978157938e-02,5.166235647698297351e-02,-1.543601113050014576e-03,-4.320000962837704586e-03
-6.375893468432743960e-01,-2.535350942943215280e-04,1.000615780983319381e+00,-4.927542316093491692e-03,-1.847739574273598695e+00,0.000000000000000000e+00,3.910979637125763797e-01,-1.224950614569931817e-01,2.045192009262638833e-01,-1.584628477079176867e-01,-3.494925942484858328e-02,6.830529981039364876e-04,7.299128794663268995e-05,-3.874978804584115890e-05,-1.942910317950700873e-03,2.793870520534444271e-04,5.223983691448461780e-02,1.738906357063608743e-01,-7.239382192201110865e-03,1.110303472403271000e-02,3.910368309792158215e-01,-1.224742170516621570e-01,2.039400341772077130e-01,-1.579755342714726229e-01,-3.483597219317187410e-02,6.814342337631412987e-04,7.277757772879420498e-05,-3.854094151252943919e-05,-1.935436959846471849e-03,2.798773738876373664e-04,5.222691716385357424e-02,1.738765800729228095e-01,-7.239993514529224038e-03,1.110286853786462968e-02
0.000000000000000000e+00,3.546412412808397363e-01,-4.927542316093491692e-03,3.473957999999999657e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.743238550135070188e-05,-1.123221757432073947e-02,-2.089704454644744747e+00,1.604694796291888492e+00,3.517951735249621459e-01,-1.065180479252093339e-02,-5.514756827821953129e-04,5.483232357132645281e-04,1.912165163524909631e-02,-2.872794218166147034e-05,-4.086596529813819835e-04,-5.838147077660640338e-01,8.887789907766924236e-03,-3.189266927831005405e-02,-6.591400726217224728e-05,1.117739599202769232e-02,2.089759882995744444e+00,-1.604749976303279313e+00,-3.517911281282849467e-01,1.065173477510840405e-02,5.514546735276930865e-04,-5.483792324230771925e-04,-1.912181563029560424e-02,2.860968718228959056e-05,3.785388036544283649e-04,5.838194941121396253e-01,-8.890356515553747563e-03,3.189144463989977696e-02
-3.546412412808397363e-01,0.000000000000000000e+00,-1.847739574273598695e+00,0.000000000000000000e+00,3.473957999999999657e+01,0.000000000000000000e+00,-2.704480639928652952e+00,3.555398795599676309e-01,-1.947457240724619759e-02,1.822431596411320381e-02,7.860023989888129635e-04,7.560459509049002880e-04,-8.810545252496797535e-06,8.823634858441660475e-06,1.755787430138566231e-04,1.492052399261719481e-02,-5.043234669787476365e-01,-3.146842906360462766e-02,-5.488431352712532657e-02,1.267901441314195181e-02,-2.704542903269453458e+00,3.554407648113639406e-01,-1.905359166008741695e-02,1.778560650803089060e-02,8.030122033239187659e-04,7.561931697194605468e-04,-8.570213106537332735e-06,8.582143103555046012e-06,1.718186225706262781e-04,1.492052474844631112e-02,-5.042704819395971150e-01,-3.151515467683347477e-02,-5.488125322620855673e-02,1.268527904974403077e-02
4.927542316093491692e-03,1.847739574273598695e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.473957999999999657e+01,-1.587373191192732041e-02,3.547683018767390679e-03,3.576127422783895171e-01,-6.031103442241323442e-01,1.902102651501450803e-01,-3.825539582555987153e-03,4.632087264942677399e-04,-4.669359178227745159e-04,-3.008920461608251187e-03,5.151232531457415017e-06,-3.799304470525836086e-01,1.213013752776966464e-01,-1.724220547537560697e-02,-4.855668707488368374e-02,1.455515076115416681e-02,-3.421916800713789217e-03,-3.575217157327347794e-01,6.030187361253639411e-01,-1.902182177781652772e-01,3.825705436435249043e-03,-4.632382466938048007e-04,4.668746544577071465e-04,3.008309177974071488e-03,-3.280384806582459784e-06,3.800104375540808710e-01,-1.212688914243706118e-01,1.725013842802858646e-02,4.855585519875878220e-02
-1.824340015049439767e+00,-2.257565167250116540e-03,3.910979637125763797e-01,-9.743238550135070188e-05,-2.704480639928652952e+00,-1.587373191192732041e-02,2.213676756184545180e+00,-2.675186330881447749e-01,1.256553093468547148e-02,-1.093762647084535466e-02,-2.302212023824344936e-03,-4.146938578167272600e-04,-9.736049335585841407e-06,-1.901416881747211484e-05,-1.566274410801743683e-04,-1.541563554718727511e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.677168718079014909e-01,6.791448407466760262e-03,-1.224950614569931817e-01,-1.123221757432073947e-02,3.555398795599676309e-01,3.547683018767390679e-03,-2.675186330881447749e-01,2.598025666048874860e-01,2.503449449423864048e-03,-1.761669188530223112e-03,-3.393522433449637672e-04,2.971927331349549220e-04,-1.678792601017666729e-05,-1.723559545550141123e-05,-1.474929487377442264e-05,-9.637784810300534504e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.004048616661784771e-02,1.621508934570042859e+00,2.045192009262638833e-01,-2.089704454644744747e+00,-1.947457240724619759e-02,3.576127422783895171e-01,1.256553093468547148e-02,2.503449449423864048e-03,1.451359456704883089e+00,-1.153559239046166196e+00,-2.838318256390021666e-01,3.295852330438026924e-03,5.008932576544508110e-04,-5.051894478612137902e-04,-1.879999107317925286e-02,-6.835411813705823104e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.399918606924869968e-02,-1.370779105017650545e+00,-1.584628477079176867e-01,1.604694796291888492e+00,1.822431596411320381e-02,-6.031103442241323442e-01,-1.093762647084535466e-02,-1.761669188530223112e-03,-1.153559239046166196e+00,1.107871467787449937e+00,2.358583783080868135e-01,-1.948302226342384785e-03,-4.669496894134418934e-04,4.717853830901932045e-04,1.691573851785702076e-02,6.703276579586684185e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.959882271785649832e-02,-3.169042917465402232e-01,-3.494925942484858328e-02,3.517951735249621459e-01,7.860023989888129635e-04,1.902102651501450803e-01,-2.302212023824344936e-03,-3.393522433449637672e-04,-2.838318256390021666e-01,2.358583783080868135e-01,1.460502003902063861e-01,1.319613120882300993e-03,-1.082569806243854741e-04,1.133185450200328365e-04,8.214126579156556460e-03,-8.798661817756933220e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.641130480253168260e-05,4.390416318913465364e-03,6.830529981039364876e-04,-1.065180479252093339e-02,7.560459509049002880e-04,-3.825539582555987153e-03,-4.146938578167272600e-04,2.971927331349549220e-04,3.295852330438026924e-03,-1.948302226342384785e-03,1.319613120882300993e-03,1.260379282993305929e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.192917813133692803e-05,5.870197805491290596e-04,7.299128794663268995e-05,-5.514756827821953129e-04,-8.810545252496797535e-06,4.632087264942677399e-04,-9.736049335585841407e-06,-1.678792601017666729e-05,5.008932576544508110e-04,-4.669496894134418934e-04,-1.082569806243854741e-04,0.000000000000000000e+00,1.232771722936655372e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.348307247203633579e-05,-5.912297392129505901e-04,-3.874978804584115890e-05,5.483232357132645281e-04,8.823634858441660475e-06,-4.669359178227745159e-04,-1.901416881747211484e-05,-1.723559545550141123e-05,-5.051894478612137902e-04,4.717853830901932045e-04,1.133185450200328365e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.232771722936655372e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.180277132259126695e-04,-2.119953177158782551e-02,-1.942910317950700873e-03,1.912165163524909631e-02,1.755787430138566231e-04,-3.008920461608251187e-03,-1.566274410801743683e-04,-1.474929487377442264e-05,-1.879999107317925286e-02,1.691573851785702076e-02,8.214126579156556460e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.579000310723877747e-03,-2.635485438458278195e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.541652606675003416e-02,2.976787126497948264e-05,2.793870520534444271e-04,-2.872794218166147034e-05,1.492052399261719481e-02,5.151232531457415017e-06,-1.541563554718727511e-02,-9.637784810300534504e-04,-6.835411813705823104e-05,6.703276579586684185e-05,-8.798661817756933220e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.635485438458278195e-06,1.262028818998771037e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.486925416263193300e-02,-4.019771617133308800e-02,5.223983691448461780e-02,-4.086596529813819835e-04,-5.043234669787476365e-01,-3.799304470525836086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.914401443157504268e-01,-1.212513332109654840e-02,2.786364292308929000e-02,4.298403106363864017e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.938581460165768017e-02,-5.163151097458831829e-02,1.738906357063608743e-01,-5.838147077660640338e-01,-3.146842906360462766e-02,1.213013752776966464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.212513332109654840e-02,5.856102123108396507e-01,-3.355305306339953671e-03,2.117674518613294268e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
